customer_id,home_market,signup_date,age_group,income_group,home_area_type,acquisition_channel,device,loyalty_member,prior_rides,prior_spend,prior_promotions_used,days_since_last_ride,prior_avg_rating,prior_complaints
C03783,Mesa Vista,2023-01-17,25-34,$35k-$59k,Inner suburb,Referral,iOS,0,2,40.53,0,46,4.77,0
C03784,Lake City,2023-04-28,35-44,$90k-$124k,Outer suburb,Organic,Android,0,7,209.74,1,16,4.58,0
C03785,Mesa Vista,2023-02-17,25-34,$125k+,Urban core,Paid search,iOS,0,9,243.97,1,26,5.0,0
C03786,Lake City,2024-06-12,45-54,$35k-$59k,Outer suburb,Organic,Android,0,30,542.12,4,4,4.57,1
C03787,Grand Junction,2024-08-25,65+,Under $35k,Urban core,Social media,Android,0,2,36.99,0,2,4.22,0
C03788,Grand Junction,2024-05-29,18-24,$60k-$89k,Inner suburb,Organic,Android,0,2,45.12,0,2,5.0,0
C03789,Mesa Vista,2023-02-23,65+,Under $35k,Inner suburb,Partnership,iOS,0,8,100.23,1,23,4.62,0
C03790,Grand Junction,2024-03-22,45-54,$60k-$89k,Inner suburb,Organic,Android,0,0,0.0,1,211,5.0,0
C03791,Grand Junction,2022-04-01,55-64,Under $35k,Outer suburb,Referral,iOS,0,1,23.36,0,4,5.0,0
C03792,Riverton,2022-10-18,25-34,$35k-$59k,Urban core,Partnership,Android,0,11,164.3,2,20,5.0,0
C03793,Mesa Vista,2022-10-26,65+,$35k-$59k,Urban core,Organic,iOS,0,19,317.4,1,132,4.89,0
C03794,Northport,2023-01-04,55-64,$90k-$124k,Urban core,Paid search,iOS,0,3,72.4,1,64,4.68,1
C03795,Riverton,2022-02-10,25-34,$35k-$59k,Inner suburb,Social media,Android,0,3,47.95,0,27,3.95,0
C03796,Riverton,2023-01-30,35-44,$90k-$124k,Inner suburb,Paid search,iOS,1,20,376.06,3,7,4.33,1
C03797,Mesa Vista,2024-07-09,25-34,$90k-$124k,Urban core,Paid search,Android,0,1,37.47,0,50,4.72,0
C03798,Mesa Vista,2022-01-13,45-54,Under $35k,Urban core,Organic,Android,0,7,139.93,3,11,4.59,0
C03799,Riverton,2023-07-24,18-24,Under $35k,Outer suburb,Social media,Android,0,2,45.5,0,26,5.0,0
C03800,Northport,2023-08-27,55-64,Under $35k,Urban core,Paid search,iOS,0,1,22.54,0,15,4.76,0
C03801,Northport,2023-12-31,18-24,$60k-$89k,Inner suburb,Social media,iOS,1,7,136.38,1,4,4.4,0
C03802,Mesa Vista,2023-06-09,25-34,$35k-$59k,Inner suburb,Paid search,iOS,0,6,106.83,3,37,4.54,0
C03803,Mesa Vista,2023-01-23,25-34,Under $35k,Inner suburb,Social media,iOS,1,9,164.82,1,12,4.66,1
C03804,Northport,2023-09-26,55-64,Under $35k,Inner suburb,Social media,iOS,0,1,15.76,0,6,4.58,0
C03805,Lake City,2022-04-28,35-44,$35k-$59k,Urban core,Organic,iOS,0,9,111.17,1,16,4.46,0
C03806,Grand Junction,2022-03-09,25-34,$60k-$89k,Outer suburb,Organic,iOS,0,2,45.42,1,2,4.59,0
C03807,Lake City,2024-02-05,45-54,$60k-$89k,Urban core,Paid search,iOS,1,15,331.32,3,11,4.56,1
C03808,Grand Junction,2023-04-21,25-34,$35k-$59k,Inner suburb,Referral,iOS,0,0,0.0,0,179,4.78,0
C03809,Mesa Vista,2023-07-20,18-24,Under $35k,Urban core,Paid search,iOS,1,2,37.91,1,6,4.66,0
C03810,Mesa Vista,2022-05-03,35-44,Under $35k,Outer suburb,Social media,Android,0,1,20.45,0,11,4.91,0
C03811,Northport,2022-11-15,25-34,Under $35k,Urban core,Paid search,iOS,0,5,131.93,1,15,4.6,0
C03812,Riverton,2023-09-17,25-34,$90k-$124k,Urban core,Referral,Android,1,58,1450.47,1,24,3.97,1
C03813,Grand Junction,2024-05-10,55-64,Under $35k,Outer suburb,Organic,iOS,0,10,185.57,3,4,4.71,1
C03814,Northport,2022-01-07,45-54,$60k-$89k,Inner suburb,Organic,iOS,0,11,142.8,2,30,4.8,1
C03815,Northport,2023-10-15,45-54,,Inner suburb,Referral,iOS,0,30,916.02,2,3,4.37,1
C03816,Northport,2022-09-11,18-24,$60k-$89k,Inner suburb,Partnership,Android,0,1,14.75,0,6,4.66,0
C03817,Mesa Vista,2024-09-25,25-34,$60k-$89k,Urban core,Organic,iOS,0,1,20.53,1,8,4.6,0
C03818,Lake City,2022-09-08,55-64,$60k-$89k,Outer suburb,Organic,iOS,0,5,109.44,0,44,4.76,0
C03819,Riverton,2024-11-09,25-34,$60k-$89k,Outer suburb,Referral,iOS,0,4,58.98,2,27,4.58,0
C03820,Riverton,2022-09-07,35-44,$125k+,Urban core,Referral,iOS,0,17,481.73,6,11,4.3,1
C03821,Mesa Vista,2022-09-05,25-34,$35k-$59k,Urban core,Organic,Android,0,15,302.01,3,42,5.0,0
C03822,Mesa Vista,2023-09-24,25-34,$35k-$59k,Urban core,Partnership,Android,0,1,14.45,0,50,5.0,0
C03823,Mesa Vista,2022-11-22,45-54,Under $35k,Urban core,Referral,Android,0,8,144.13,3,22,5.0,1
C03824,Lake City,2024-07-05,45-54,$90k-$124k,Urban core,Organic,iOS,0,2,39.35,0,69,4.68,0
C03825,Northport,2022-01-05,18-24,$90k-$124k,Outer suburb,Social media,iOS,0,8,212.45,2,4,4.39,0
C03826,Riverton,2024-02-17,45-54,$35k-$59k,Urban core,Paid search,iOS,0,2,31.05,1,19,4.39,0
C03827,Lake City,2024-06-12,65+,$60k-$89k,Inner suburb,Organic,Android,0,1,31.08,0,23,4.55,0
C03828,Northport,2024-08-11,35-44,$60k-$89k,Urban core,Organic,iOS,0,13,298.02,2,3,5.0,1
C03829,Riverton,2024-02-09,45-54,$35k-$59k,Inner suburb,Social media,Android,0,7,244.46,3,9,5.0,0
C03830,Lake City,2023-07-17,18-24,$90k-$124k,Inner suburb,Organic,Android,0,6,143.83,2,3,4.83,0
C03831,Northport,2024-11-13,45-54,Under $35k,Inner suburb,Organic,iOS,0,1,28.91,0,19,5.0,0
C03832,Grand Junction,2023-08-04,65+,$35k-$59k,Urban core,Social media,Android,0,0,0.0,0,209,4.45,0
C03833,Northport,2022-10-09,25-34,$125k+,Inner suburb,Paid search,iOS,1,24,588.99,5,31,4.7,0
C03834,Grand Junction,2024-05-15,45-54,$125k+,Inner suburb,Referral,iOS,1,3,77.88,0,11,4.39,0
C03835,Mesa Vista,2024-10-11,55-64,Under $35k,Urban core,Referral,Android,0,1,19.58,0,17,4.27,0
C03836,Mesa Vista,2023-06-03,35-44,$90k-$124k,Inner suburb,Paid search,Android,0,17,436.94,4,153,,3
C03837,Riverton,2024-10-09,45-54,,Urban core,Organic,iOS,0,4,120.19,0,42,4.92,0
C03838,Riverton,2022-09-11,35-44,$60k-$89k,Outer suburb,Organic,iOS,0,2,57.13,0,2,4.37,0
C03839,Grand Junction,2022-06-12,55-64,$90k-$124k,Inner suburb,Referral,iOS,0,5,134.04,1,4,4.65,0
C03840,Lake City,2022-07-28,25-34,$60k-$89k,Inner suburb,Referral,iOS,1,5,112.04,0,19,4.98,0
C03841,Mesa Vista,2023-05-03,65+,,Outer suburb,Organic,Android,0,9,225.54,3,72,4.51,1
C03842,Riverton,2022-11-08,45-54,$90k-$124k,Urban core,Organic,Android,1,23,636.68,3,18,4.6,1
C03843,Grand Junction,2023-08-05,18-24,$90k-$124k,Urban core,Partnership,Android,0,23,448.7,5,31,4.34,0
C03844,Riverton,2022-10-26,18-24,$35k-$59k,Outer suburb,Referral,iOS,0,2,56.14,0,53,4.23,0
C03845,Riverton,2023-01-20,25-34,$35k-$59k,Outer suburb,Organic,iOS,0,8,209.46,2,25,4.41,0
C03846,Northport,2024-12-02,25-34,$60k-$89k,Urban core,Referral,iOS,0,7,103.97,1,41,4.88,0
C03847,Grand Junction,2023-09-10,25-34,$35k-$59k,Outer suburb,Organic,iOS,0,16,303.75,4,75,4.64,0
C03848,Northport,2022-01-09,25-34,$60k-$89k,Urban core,Organic,iOS,0,7,227.26,4,59,4.75,0
C03849,Lake City,2024-03-31,25-34,$125k+,Inner suburb,Referral,iOS,0,11,195.63,1,59,4.43,1
C03850,Northport,2022-03-05,35-44,$35k-$59k,Inner suburb,Organic,Android,0,3,75.39,3,50,5.0,0
C03851,Riverton,2023-08-10,25-34,$35k-$59k,Urban core,Social media,iOS,0,0,0.0,0,385,,0
C03852,Grand Junction,2022-04-08,55-64,$60k-$89k,Inner suburb,Paid search,iOS,0,24,503.32,2,2,4.84,0
C03853,Riverton,2024-09-15,35-44,$125k+,Inner suburb,Organic,iOS,1,64,1602.53,2,12,4.66,1
C03854,Lake City,2022-02-26,18-24,$90k-$124k,Urban core,Paid search,Android,0,5,162.5,1,20,4.96,0
C03855,Mesa Vista,2022-01-27,55-64,$90k-$124k,Outer suburb,Social media,iOS,0,10,188.18,2,5,4.97,0
C03856,Riverton,2024-10-18,45-54,$60k-$89k,Inner suburb,Partnership,iOS,1,1,19.19,0,14,4.85,0
C03857,Mesa Vista,2022-08-07,55-64,$60k-$89k,Inner suburb,Referral,iOS,1,1,29.44,0,2,4.74,0
C03858,Mesa Vista,2023-02-02,35-44,$90k-$124k,Outer suburb,Social media,iOS,1,42,1087.68,2,19,4.17,0
C03859,Grand Junction,2023-11-14,25-34,,Outer suburb,Social media,iOS,0,5,95.59,1,37,4.99,0
C03860,Riverton,2023-01-27,35-44,$60k-$89k,Urban core,Partnership,Android,0,12,252.54,0,42,4.19,0
C03861,Riverton,2022-09-11,45-54,Under $35k,Inner suburb,Paid search,Android,0,0,0.0,0,345,4.78,0
C03862,Grand Junction,2024-10-07,25-34,$60k-$89k,Inner suburb,Organic,Android,0,1,28.0,0,195,4.44,0
C03863,Northport,2022-09-28,65+,Under $35k,Urban core,Organic,iOS,0,10,197.2,0,1,4.92,0
C03864,Lake City,2024-02-29,18-24,$125k+,Inner suburb,Organic,Android,1,11,334.31,1,50,4.77,0
C03865,Grand Junction,2024-05-27,18-24,$90k-$124k,Inner suburb,Paid search,Android,0,6,117.84,0,18,,0
C03866,Grand Junction,2024-09-25,25-34,$35k-$59k,Outer suburb,Paid search,iOS,1,8,183.31,1,16,4.7,1
C03867,Riverton,2024-04-26,35-44,$35k-$59k,Inner suburb,Organic,iOS,0,1,23.23,0,7,4.23,0
C03868,Lake City,2024-09-06,45-54,Under $35k,Inner suburb,Organic,iOS,0,0,0.0,0,291,4.86,0
C03869,Lake City,2024-11-07,65+,Under $35k,Inner suburb,Social media,iOS,0,6,110.46,2,5,4.85,0
C03870,Lake City,2022-08-24,35-44,$90k-$124k,Inner suburb,Referral,iOS,1,2,42.56,1,83,4.79,0
C03871,Lake City,2022-08-21,65+,$60k-$89k,Urban core,Paid search,Android,0,3,55.75,1,52,4.77,0
C03872,Northport,2024-04-25,45-54,$35k-$59k,Outer suburb,Paid search,iOS,0,11,356.86,2,83,4.58,0
C03873,Mesa Vista,2023-09-16,18-24,Under $35k,Outer suburb,Referral,iOS,0,4,69.61,1,40,5.0,0
C03874,Mesa Vista,2024-02-15,45-54,$90k-$124k,Urban core,Social media,iOS,0,1,14.56,1,7,4.89,0
C03875,Grand Junction,2023-10-24,45-54,$90k-$124k,Outer suburb,Paid search,iOS,0,3,83.32,1,2,4.72,0
C03876,Northport,2022-03-24,25-34,$60k-$89k,Urban core,Organic,iOS,0,37,618.71,3,26,4.59,0
C03877,Mesa Vista,2023-01-12,55-64,$125k+,Inner suburb,Organic,Android,0,8,222.19,4,5,4.68,0
C03878,Mesa Vista,2022-03-19,25-34,$90k-$124k,Inner suburb,Organic,Android,0,0,0.0,0,292,4.84,0
C03879,Northport,2024-08-03,25-34,$60k-$89k,Urban core,Referral,iOS,0,1,19.03,1,9,4.92,0
C03880,Northport,2024-06-09,25-34,Under $35k,Inner suburb,Paid search,iOS,0,11,198.78,3,105,4.47,0
C03881,Mesa Vista,2023-08-16,65+,$125k+,Urban core,Organic,Android,0,30,507.12,0,6,4.67,1
C03882,Northport,2024-04-14,45-54,$90k-$124k,Urban core,Organic,iOS,0,0,0.0,0,297,5.0,0
C03883,Riverton,2023-04-16,35-44,,Inner suburb,Organic,iOS,0,2,52.32,1,13,4.54,0
C03884,Lake City,2022-07-24,55-64,$125k+,Inner suburb,Referral,Android,0,1,14.56,0,10,4.72,0
C03885,Northport,2023-12-29,18-24,,Urban core,Paid search,Android,1,6,122.38,2,6,4.62,0
C03886,Grand Junction,2024-03-12,65+,Under $35k,Urban core,Organic,Android,0,3,69.0,1,13,,0
C03887,Riverton,2023-04-01,25-34,$90k-$124k,Inner suburb,Paid search,Android,0,1,24.91,0,5,4.86,0
C03888,Northport,2024-03-02,45-54,$35k-$59k,Urban core,Referral,Android,1,24,518.31,0,44,4.7,1
C03889,Mesa Vista,2022-06-25,25-34,$35k-$59k,Inner suburb,Paid search,Android,0,7,123.89,4,38,4.71,0
C03890,Lake City,2022-09-08,25-34,,Urban core,Organic,iOS,0,12,258.08,2,45,4.81,0
C03891,Mesa Vista,2022-07-10,45-54,$60k-$89k,Outer suburb,Organic,iOS,0,18,175.03,2,31,4.57,0
C03892,Lake City,2023-10-13,35-44,$60k-$89k,Urban core,Organic,iOS,0,1,28.39,0,7,4.25,1
C03893,Mesa Vista,2022-09-12,18-24,$60k-$89k,Outer suburb,Referral,iOS,0,3,60.99,1,24,4.68,1
C03894,Mesa Vista,2022-08-01,35-44,Under $35k,Urban core,Organic,Android,0,8,184.92,0,20,5.0,0
C03895,Mesa Vista,2022-09-29,45-54,$90k-$124k,Inner suburb,Organic,iOS,0,9,283.81,1,12,4.29,0
C03896,Mesa Vista,2023-10-12,25-34,$35k-$59k,Urban core,Organic,Android,0,2,38.28,0,25,4.53,0
C03897,Mesa Vista,2024-02-03,18-24,$35k-$59k,Outer suburb,Paid search,Android,0,15,376.35,1,35,,1
C03898,Mesa Vista,2024-07-23,25-34,$35k-$59k,Urban core,Social media,iOS,0,15,228.56,2,25,4.86,1
C03899,Mesa Vista,2024-04-30,55-64,,Inner suburb,Organic,iOS,0,36,1177.87,1,2,5.0,2
C03900,Riverton,2024-07-04,25-34,$125k+,Inner suburb,Organic,Android,1,90,2159.65,1,1,5.0,2
C03901,Mesa Vista,2023-06-27,25-34,$60k-$89k,Urban core,Partnership,iOS,1,50,1053.84,3,114,4.64,0
C03902,Northport,2024-03-08,18-24,$125k+,Urban core,Organic,iOS,0,10,252.22,3,4,4.78,0
C03903,Grand Junction,2024-12-14,25-34,$35k-$59k,Inner suburb,Organic,iOS,0,0,0.0,1,455,4.8,0
C03904,Mesa Vista,2023-06-27,35-44,$35k-$59k,Outer suburb,Paid search,Android,0,1,27.3,0,52,5.0,0
C03905,Grand Junction,2022-03-04,25-34,Under $35k,Outer suburb,Paid search,iOS,0,7,155.17,0,1,4.76,0
C03906,Northport,2024-03-31,35-44,Under $35k,Urban core,Social media,iOS,0,0,0.0,1,151,4.78,0
C03907,Grand Junction,2024-12-12,55-64,$35k-$59k,Outer suburb,Organic,Android,0,0,0.0,0,389,4.55,0
C03908,Lake City,2023-08-31,18-24,$35k-$59k,Inner suburb,Paid search,iOS,0,1,29.17,1,1,4.05,0
C03909,Lake City,2022-08-12,55-64,$60k-$89k,Urban core,Organic,iOS,0,2,57.59,0,101,4.89,0
C03910,Mesa Vista,2024-09-20,25-34,$35k-$59k,Inner suburb,Paid search,iOS,0,1,27.29,0,3,4.45,0
C03911,Northport,2023-06-28,55-64,,Inner suburb,Social media,iOS,0,27,411.55,4,98,4.53,1
C03912,Lake City,2023-09-24,25-34,Under $35k,Inner suburb,Partnership,Android,0,0,0.0,0,309,4.6,0
C03913,Grand Junction,2022-04-13,25-34,$60k-$89k,Urban core,Organic,iOS,0,7,188.67,1,36,5.0,1
C03914,Grand Junction,2024-08-25,18-24,$90k-$124k,Urban core,Paid search,Android,0,5,122.22,2,20,5.0,0
C03915,Mesa Vista,2023-12-12,35-44,,Inner suburb,Organic,iOS,0,1,25.87,1,16,5.0,0
C03916,Grand Junction,2022-04-02,55-64,$60k-$89k,Urban core,Referral,iOS,0,10,237.18,2,2,4.67,0
C03917,Riverton,2023-01-05,35-44,$35k-$59k,Urban core,Organic,iOS,0,8,175.09,3,131,4.87,0
C03918,Mesa Vista,2023-03-30,55-64,Under $35k,Inner suburb,Referral,Android,0,5,140.59,1,20,4.97,0
C03919,Lake City,2024-12-04,65+,$60k-$89k,Inner suburb,Referral,iOS,0,5,113.43,0,8,4.89,0
C03920,Riverton,2024-07-19,35-44,$125k+,Inner suburb,Social media,Android,1,78,2038.33,3,12,4.8,0
C03921,Northport,2023-02-27,25-34,Under $35k,Urban core,Referral,iOS,1,21,571.84,1,9,4.89,0
C03922,Lake City,2023-10-11,45-54,$60k-$89k,Outer suburb,Paid search,iOS,0,4,91.24,0,76,4.64,0
C03923,Lake City,2024-05-29,65+,$125k+,Inner suburb,Social media,iOS,0,48,1324.43,2,16,4.64,0
C03924,Northport,2024-02-28,18-24,$35k-$59k,Inner suburb,Social media,iOS,0,4,123.41,0,106,5.0,0
C03925,Mesa Vista,2023-11-23,35-44,$90k-$124k,Outer suburb,Referral,Android,0,6,152.04,0,6,4.96,0
C03926,Grand Junction,2023-06-08,45-54,Under $35k,Urban core,Organic,iOS,0,3,44.74,1,64,5.0,1
C03927,Lake City,2024-07-30,18-24,$35k-$59k,Outer suburb,Organic,iOS,0,0,0.0,0,382,4.88,0
C03928,Grand Junction,2023-05-08,55-64,$60k-$89k,Outer suburb,Organic,Android,0,1,26.44,1,20,4.49,0
C03929,Lake City,2024-05-27,25-34,$60k-$89k,Inner suburb,Social media,Android,1,0,0.0,0,289,4.91,0
C03930,Mesa Vista,2023-01-26,25-34,,Inner suburb,Organic,iOS,0,3,46.77,0,2,4.51,0
C03931,Northport,2023-10-04,45-54,$60k-$89k,Urban core,Organic,iOS,1,15,423.21,3,8,4.54,0
C03932,Riverton,2023-09-11,25-34,$90k-$124k,Urban core,Paid search,iOS,0,15,369.05,1,16,5.0,0
C03933,Mesa Vista,2024-01-08,18-24,$35k-$59k,Urban core,Social media,iOS,0,9,225.07,0,52,4.81,1
C03934,Northport,2022-12-23,25-34,$125k+,Urban core,Referral,Android,0,3,50.72,1,13,4.55,0
C03935,Mesa Vista,2024-03-01,45-54,$125k+,Inner suburb,Referral,Android,0,1,26.31,0,1,4.7,0
C03936,Mesa Vista,2023-07-04,35-44,$60k-$89k,Inner suburb,Paid search,Android,0,12,196.76,3,48,5.0,0
C03937,Mesa Vista,2023-01-11,25-34,$35k-$59k,Inner suburb,Partnership,iOS,0,5,64.13,0,16,4.67,0
C03938,Riverton,2022-01-19,18-24,$90k-$124k,Urban core,Social media,iOS,1,10,172.17,3,3,5.0,0
C03939,Lake City,2022-06-11,25-34,$35k-$59k,Outer suburb,Social media,iOS,0,1,10.5,0,36,4.85,0
C03940,Mesa Vista,2022-09-18,25-34,$90k-$124k,Urban core,Paid search,iOS,0,9,242.75,0,10,4.53,0
C03941,Riverton,2023-01-12,55-64,$125k+,Outer suburb,Referral,iOS,0,9,212.78,2,9,4.88,0
C03942,Mesa Vista,2023-02-04,45-54,$35k-$59k,Inner suburb,Referral,iOS,0,4,69.94,2,130,4.83,0
C03943,Mesa Vista,2022-02-24,35-44,$60k-$89k,Outer suburb,Partnership,Android,0,6,168.53,1,13,4.8,0
C03944,Lake City,2023-06-09,45-54,$90k-$124k,Inner suburb,Social media,Android,0,8,199.47,1,19,4.92,0
C03945,Northport,2022-09-02,35-44,$60k-$89k,Inner suburb,Organic,iOS,0,14,431.85,3,28,4.8,0
C03946,Lake City,2024-09-29,25-34,$35k-$59k,Outer suburb,Partnership,iOS,0,5,124.99,0,36,5.0,1
C03947,Mesa Vista,2024-12-24,55-64,$60k-$89k,Inner suburb,Social media,Android,0,4,85.75,2,45,,0
C03948,Lake City,2023-09-24,45-54,$60k-$89k,Inner suburb,Referral,iOS,0,1,31.16,0,32,4.73,0
C03949,Grand Junction,2022-02-27,25-34,Under $35k,Inner suburb,Social media,Android,0,0,0.0,0,212,5.0,0
C03950,Mesa Vista,2023-01-12,45-54,$125k+,Urban core,Referral,iOS,0,5,111.8,1,2,4.87,0
C03951,Grand Junction,2022-04-19,35-44,$35k-$59k,Outer suburb,Organic,iOS,0,5,101.77,2,24,4.94,0
C03952,Northport,2023-06-06,55-64,Under $35k,Outer suburb,Referral,Android,0,4,77.7,0,25,5.0,0
C03953,Riverton,2023-04-02,35-44,Under $35k,Inner suburb,Referral,iOS,0,14,281.37,3,5,4.63,0
C03954,Lake City,2022-02-21,25-34,$125k+,Inner suburb,Organic,iOS,1,10,220.48,2,54,4.73,2
C03955,Grand Junction,2022-03-03,55-64,$35k-$59k,Urban core,Organic,iOS,0,4,103.15,2,24,4.56,0
C03956,Grand Junction,2023-04-20,18-24,Under $35k,Inner suburb,Organic,iOS,0,5,98.02,0,43,,1
C03957,Northport,2022-02-02,25-34,$60k-$89k,Outer suburb,Referral,Android,0,6,148.76,1,15,4.97,0
C03958,Northport,2024-01-01,35-44,$60k-$89k,Outer suburb,Social media,iOS,0,16,292.5,1,26,4.7,1
C03959,Grand Junction,2023-09-12,25-34,Under $35k,Urban core,Social media,iOS,1,15,299.16,1,15,4.69,1
C03960,Mesa Vista,2022-02-25,18-24,$125k+,Inner suburb,Social media,Android,0,3,77.03,1,29,4.52,0
C03961,Lake City,2022-12-14,35-44,Under $35k,Urban core,Partnership,Android,0,15,210.96,1,67,4.74,1
C03962,Mesa Vista,2024-02-05,35-44,$125k+,Urban core,Social media,iOS,0,8,266.37,2,36,4.65,0
C03963,Grand Junction,2023-10-26,25-34,$90k-$124k,Outer suburb,Paid search,Android,0,11,266.81,3,38,4.73,0
C03964,Lake City,2023-09-06,25-34,$35k-$59k,Inner suburb,Paid search,Android,0,10,230.65,1,6,4.46,1
C03965,Mesa Vista,2024-03-13,65+,$35k-$59k,Outer suburb,Referral,iOS,0,1,20.97,0,26,4.65,0
C03966,Riverton,2023-02-03,18-24,$60k-$89k,Outer suburb,Organic,Android,0,24,612.47,2,51,4.52,0
C03967,Grand Junction,2024-03-08,65+,,Inner suburb,Paid search,iOS,0,1,23.57,0,3,4.79,0
C03968,Northport,2022-12-20,45-54,Under $35k,Outer suburb,Social media,Android,0,1,29.04,0,23,4.79,0
C03969,Riverton,2022-11-29,18-24,Under $35k,Urban core,Partnership,Android,0,11,226.94,3,10,5.0,0
C03970,Northport,2022-08-07,55-64,$60k-$89k,Urban core,Referral,iOS,0,12,352.17,4,123,5.0,1
C03971,Lake City,2024-08-21,55-64,Under $35k,Inner suburb,Paid search,iOS,0,15,314.31,2,42,5.0,0
C03972,Northport,2022-11-14,45-54,$125k+,Outer suburb,Organic,iOS,1,41,1560.77,4,38,,0
C03973,Northport,2022-04-28,45-54,$125k+,Urban core,Referral,iOS,0,10,214.79,1,8,4.93,0
C03974,Grand Junction,2023-05-06,35-44,Under $35k,Inner suburb,Social media,iOS,0,8,139.33,5,1,4.43,0
C03975,Mesa Vista,2023-07-04,55-64,$60k-$89k,Inner suburb,Referral,iOS,0,0,0.0,0,464,5.0,0
C03976,Mesa Vista,2023-06-20,25-34,$125k+,Outer suburb,Organic,iOS,0,11,274.6,2,10,5.0,0
C03977,Riverton,2024-01-30,18-24,,Outer suburb,Partnership,iOS,0,4,95.85,1,14,4.83,0
C03978,Mesa Vista,2024-03-29,25-34,$35k-$59k,Outer suburb,Referral,iOS,0,4,74.52,1,24,4.92,0
C03979,Mesa Vista,2024-03-04,18-24,$90k-$124k,Outer suburb,Referral,iOS,0,28,847.95,2,37,5.0,0
C03980,Mesa Vista,2024-06-30,25-34,$60k-$89k,Inner suburb,Referral,iOS,0,1,14.18,0,13,4.43,0
C03981,Lake City,2022-04-17,25-34,$90k-$124k,Inner suburb,Social media,Android,0,3,87.63,0,53,4.38,0
C03982,Northport,2022-11-20,25-34,$90k-$124k,Inner suburb,Organic,Android,1,26,610.53,3,1,4.71,2
C03983,Northport,2022-11-18,45-54,Under $35k,Inner suburb,Partnership,iOS,0,9,164.88,1,28,4.77,0
C03984,Mesa Vista,2023-04-04,25-34,$35k-$59k,Inner suburb,Paid search,iOS,0,25,379.69,1,3,4.83,0
C03985,Lake City,2023-01-14,45-54,Under $35k,Urban core,Organic,Android,0,3,53.86,0,10,4.89,0
C03986,Grand Junction,2023-03-30,25-34,$35k-$59k,Urban core,Social media,iOS,0,6,141.28,0,37,4.74,0
C03987,Northport,2022-04-08,45-54,$35k-$59k,Inner suburb,Paid search,iOS,1,8,202.0,2,74,5.0,0
C03988,Riverton,2023-12-27,18-24,Under $35k,Inner suburb,Organic,iOS,0,0,0.0,0,345,4.94,0
C03989,Northport,2024-10-24,65+,$35k-$59k,Urban core,Organic,Android,0,12,201.62,4,46,4.9,0
C03990,Northport,2022-05-13,45-54,$60k-$89k,Urban core,Organic,Android,0,37,676.1,4,39,4.52,2
C03991,Lake City,2024-02-01,55-64,$125k+,Urban core,Partnership,iOS,0,57,1353.24,4,11,5.0,2
C03992,Riverton,2022-02-09,35-44,Under $35k,Urban core,Partnership,Android,0,6,155.9,2,49,5.0,0
C03993,Northport,2024-03-10,35-44,,Outer suburb,Social media,iOS,0,1,18.22,0,11,4.52,0
C03994,Mesa Vista,2023-04-11,25-34,$60k-$89k,Inner suburb,Partnership,iOS,0,2,36.56,1,52,4.52,0
C03995,Lake City,2023-04-19,18-24,$60k-$89k,Urban core,Paid search,Android,0,4,54.65,0,11,4.48,0
C03996,Riverton,2023-05-23,35-44,Under $35k,Inner suburb,Organic,Android,0,4,102.92,1,5,4.93,0
C03997,Grand Junction,2024-11-21,25-34,$60k-$89k,Outer suburb,Social media,Android,1,2,43.81,1,16,4.9,0
C03998,Mesa Vista,2024-04-21,25-34,$90k-$124k,Urban core,Social media,iOS,0,11,263.32,3,170,4.39,0
C03999,Lake City,2023-08-12,35-44,$35k-$59k,Urban core,Referral,iOS,0,6,116.06,0,18,4.6,1
C04000,Grand Junction,2023-10-01,25-34,,Inner suburb,Partnership,iOS,0,0,0.0,0,318,4.81,0
C04001,Mesa Vista,2022-11-14,45-54,$60k-$89k,Urban core,Organic,iOS,0,9,189.66,0,57,4.52,0
C04002,Northport,2023-03-29,25-34,$35k-$59k,Urban core,Referral,Android,0,2,40.08,0,84,4.69,0
C04003,Riverton,2022-03-08,55-64,$60k-$89k,Urban core,Partnership,iOS,0,0,0.0,0,339,4.9,0
C04004,Grand Junction,2023-08-23,45-54,Under $35k,Inner suburb,Social media,iOS,0,5,114.97,1,18,4.68,0
C04005,Mesa Vista,2024-04-14,35-44,$60k-$89k,Outer suburb,Referral,Android,1,3,49.06,1,129,4.53,0
C04006,Mesa Vista,2024-03-02,55-64,$60k-$89k,Urban core,Referral,iOS,0,36,756.8,3,18,5.0,0
C04007,Grand Junction,2022-01-09,45-54,$90k-$124k,Urban core,Paid search,iOS,1,5,101.05,1,3,4.57,0
C04008,Grand Junction,2023-02-07,45-54,$60k-$89k,Outer suburb,Social media,Android,0,6,142.73,2,28,4.5,0
C04009,Grand Junction,2023-10-20,35-44,$125k+,Inner suburb,Referral,Android,0,1,27.65,0,28,4.2,0
C04010,Lake City,2022-07-17,35-44,$35k-$59k,Inner suburb,Paid search,iOS,0,5,94.73,1,143,4.53,0
C04011,Riverton,2024-03-19,35-44,$90k-$124k,Urban core,Organic,Android,0,1,24.41,1,16,4.47,0
C04012,Lake City,2023-09-12,45-54,$125k+,Inner suburb,Organic,iOS,0,9,203.78,3,18,5.0,1
C04013,Mesa Vista,2023-07-11,35-44,$35k-$59k,Outer suburb,Organic,iOS,0,30,580.11,3,29,4.71,0
C04014,Northport,2024-04-24,35-44,$60k-$89k,Outer suburb,Organic,Android,0,1,17.71,1,62,4.71,0
