ride_id,customer_id,request_date,request_hour,day_of_week,weekend,market,trip_type,distance_miles,estimated_duration_min,standard_estimated_wait_min,priority_eligible,priority_estimated_wait_min,priority_surcharge,priority_selected,temperature_f,rain,snow,high_demand,service_disruption,surge_multiplier,quoted_fare,campaign_id,campaign_treatment,campaign_offer_applied,discount_amount,ride_credit_earned,amount_paid,completed,customer_cancelled,driver_cancelled,actual_wait_min,actual_duration_min,driver_id,driver_experience_months,driver_rating_before_ride,vehicle_quality,customer_rating,complaint
R004179,C00926,2025-03-10,18,Monday,0,Mesa Vista,Commute,5.8,16.9,5.0,0,,,0,51.6,0,0,0,0,1.0,20.05,,,0,0.0,0.0,20.05,1,0,0,4.8,14.4,D0331,17,4.64,Standard,5,0
R004180,C04801,2025-06-27,20,Friday,0,Mesa Vista,Leisure,2.5,5.2,7.1,0,,,0,85.5,0,0,0,0,1.0,11.77,WINBACK_2025_06,Message only,0,0.0,0.0,11.77,1,0,0,7.1,8.4,D0270,59,4.86,Comfort,5,0
R004181,C09756,2025-12-06,6,Saturday,1,Northport,Errand,12.9,32.6,9.1,0,,,0,48.8,0,1,0,0,1.0,34.09,,,0,0.0,0.0,34.09,1,0,0,10.9,32.6,D1456,18,4.96,Standard,,0
R004182,C11253,2025-05-31,7,Saturday,1,Mesa Vista,Commute,5.0,13.2,8.4,0,,,0,82.0,0,0,1,0,1.6,28.57,,,0,0.0,0.0,28.57,1,0,0,6.3,16.5,D0997,14,4.91,Standard,4,0
R004183,C05932,2025-04-27,20,Sunday,1,Lake City,Airport,6.1,17.9,6.0,0,,,0,62.2,0,0,0,0,1.0,20.09,,,0,0.0,0.0,20.09,1,0,0,5.5,14.4,D0717,21,4.85,Standard,,0
R004184,C11511,2025-05-29,11,Thursday,0,Lake City,Errand,6.7,17.1,5.8,1,1.2,4.0,0,49.3,1,0,0,0,1.0,20.95,,,0,0.0,0.0,20.95,1,0,0,4.8,17.8,D0528,17,4.84,Standard,5,0
R004185,C11896,2025-08-03,7,Sunday,1,Northport,Commute,4.3,14.8,5.2,0,,,0,69.1,0,0,0,0,1.0,15.3,,,0,0.0,0.0,15.3,1,0,0,5.5,17.3,D1348,11,4.51,Standard,,0
R004186,C00326,2025-05-11,18,Sunday,1,Northport,Leisure,3.9,12.2,10.6,0,,,0,59.7,1,0,1,0,1.6,22.45,,,0,0.0,0.0,0.0,0,1,0,14.6,13.0,D1097,21,4.8,Standard,,0
R004187,C09851,2025-10-25,20,Saturday,1,Lake City,Airport,19.1,41.1,11.2,0,,,0,70.1,1,0,0,0,1.0,47.68,,,0,0.0,0.0,47.68,1,0,0,11.2,44.2,D1191,37,5.0,Standard,5,0
R004188,C06314,2025-08-01,15,Friday,0,Mesa Vista,Airport,4.2,9.2,8.6,0,,,0,62.7,1,0,0,0,1.0,15.59,,,0,0.0,0.0,15.59,1,0,0,11.6,13.5,D1291,4,4.88,Standard,,0
R004189,C10756,2025-02-21,6,Friday,0,Mesa Vista,Errand,2.8,12.4,8.8,1,1.2,5.0,0,26.1,1,0,0,0,1.0,13.87,,,0,0.0,0.0,13.87,1,0,0,10.6,14.2,D0551,9,4.97,Standard,,0
R004190,C07883,2025-12-20,7,Saturday,1,Lake City,Errand,1.9,7.5,7.0,0,,,0,16.3,0,1,0,0,1.0,10.54,,,0,0.0,0.0,10.54,1,0,0,8.7,10.4,D1445,5,4.76,Standard,,0
R004191,C04576,2025-09-08,0,Monday,0,Lake City,Leisure,11.3,29.4,6.8,0,,,0,70.3,0,0,0,0,1.0,31.62,,,0,0.0,0.0,31.62,1,0,0,6.1,30.9,D0444,11,4.83,Standard,5,0
R004192,C04735,2025-10-27,12,Monday,0,Grand Junction,Leisure,7.4,21.9,11.2,0,,,0,55.0,0,0,0,0,1.0,21.72,,,0,0.0,0.0,21.72,1,0,0,13.8,24.1,D1032,21,4.98,Comfort,,0
R004193,C07766,2025-10-18,10,Saturday,1,Lake City,Airport,10.2,24.7,5.5,1,1.2,5.0,0,59.8,0,0,0,0,1.0,28.68,,,0,0.0,0.0,28.68,1,0,0,1.6,25.9,D0018,45,5.0,Standard,5,0
R004194,C02572,2025-03-31,10,Monday,0,Riverton,Commute,7.6,20.9,6.3,0,,,0,45.3,0,0,0,0,1.0,21.25,,,0,0.0,0.0,21.25,1,0,0,10.0,19.8,D0396,44,5.0,Standard,5,0
R004195,C11185,2025-05-05,12,Monday,0,Lake City,Airport,10.1,22.0,6.9,0,,,0,66.4,0,0,1,0,1.15,32.1,,,0,0.0,0.0,32.1,1,0,0,8.1,22.4,D1195,33,4.9,Standard,5,0
R004196,C05740,2025-03-20,7,Thursday,0,Mesa Vista,Airport,21.1,51.2,8.9,0,,,0,40.3,0,0,1,0,1.4,75.69,,,0,0.0,0.0,75.69,1,0,0,9.5,55.2,D1733,29,4.99,Standard,5,0
R004197,C11424,2025-04-15,5,Tuesday,0,Northport,Business,4.2,6.8,6.4,1,1.7,2.0,0,55.7,1,0,0,0,1.0,13.36,,,0,0.0,0.0,13.36,1,0,0,7.3,10.8,D1657,18,4.72,Premium,4,0
R004198,C05169,2025-04-06,11,Sunday,1,Northport,Business,6.3,17.1,4.3,0,,,0,48.7,0,0,0,0,1.0,19.26,,,0,0.0,0.0,19.26,1,0,0,8.9,16.6,D1210,25,4.67,Standard,5,0
R004199,C08067,2025-03-15,12,Saturday,1,Riverton,Commute,4.6,10.8,5.6,0,,,0,49.1,0,0,0,0,1.0,13.83,,,0,0.0,0.0,13.83,1,0,0,8.4,8.3,D1266,19,4.72,Standard,4,0
R004200,C11933,2025-05-11,16,Sunday,1,Lake City,Errand,3.8,15.1,10.9,0,,,0,59.1,1,0,1,0,1.4,21.69,,,0,0.0,0.0,21.69,1,0,0,12.6,9.7,D0521,23,4.85,Standard,4,0
R004201,C00610,2025-12-16,14,Tuesday,0,Grand Junction,Commute,2.3,5.1,7.4,0,,,0,43.4,0,1,0,0,1.0,9.2,,,0,0.0,0.0,9.2,1,0,0,9.5,3.0,D0907,32,4.82,Standard,5,0
R004202,C03554,2025-03-05,16,Wednesday,0,Lake City,Airport,7.8,23.4,4.7,1,1.2,7.0,0,57.6,0,0,0,0,1.0,24.24,,,0,0.0,0.0,24.24,1,0,0,6.2,20.5,D0615,21,4.79,Standard,4,0
R004203,C05437,2025-11-17,15,Monday,0,Grand Junction,Airport,4.6,14.5,10.3,0,,,0,57.7,0,0,0,0,1.0,15.25,,,0,0.0,0.0,15.25,1,0,0,10.1,10.1,D0755,39,4.81,Standard,,0
R004204,C06914,2025-08-23,7,Saturday,1,Riverton,Commute,7.2,21.3,6.1,0,,,0,79.1,1,0,0,0,1.0,20.64,,,0,0.0,0.0,20.64,1,0,0,9.9,23.2,D1776,13,4.89,Standard,5,0
R004205,C01414,2025-06-17,12,Tuesday,0,Lake City,Airport,17.6,42.6,6.7,1,1.2,2.0,1,84.8,1,0,0,0,1.0,45.42,WINBACK_2025_06,$5 off,0,0.0,0.0,47.42,1,0,0,0.8,48.3,D1385,23,4.82,Comfort,5,0
R004206,C00473,2025-02-11,1,Tuesday,0,Mesa Vista,Business,10.3,26.5,6.0,0,,,0,52.8,0,0,0,0,1.0,29.95,,,0,0.0,0.0,29.95,1,0,0,5.2,26.9,D0102,30,5.0,Standard,5,0
R004207,C01683,2025-05-20,8,Tuesday,0,Riverton,Leisure,3.7,13.9,5.9,0,,,0,78.0,0,0,0,0,1.0,12.96,,,0,0.0,0.0,12.96,1,0,0,8.7,11.7,D1299,11,4.83,Standard,5,0
R004208,C05624,2025-09-07,20,Sunday,1,Northport,Errand,8.1,21.5,7.2,0,,,0,87.3,0,0,0,0,1.0,23.34,,,0,0.0,0.0,0.0,0,1,0,10.5,24.8,D0314,84,4.95,Comfort,,0
R004209,C03670,2025-08-26,16,Tuesday,0,Northport,Leisure,6.3,18.3,7.0,1,1.2,4.0,0,106.5,0,0,0,0,1.0,19.52,,,0,0.0,0.0,19.52,1,0,0,5.7,18.7,D1046,7,5.0,Comfort,,0
R004210,C04558,2025-02-04,19,Tuesday,0,Mesa Vista,Commute,14.1,33.8,7.0,0,,,0,21.5,0,0,0,0,1.0,38.13,,,0,0.0,0.0,38.13,1,0,0,5.6,33.4,D0500,14,4.72,Standard,5,0
R004211,C11875,2025-01-22,19,Wednesday,0,Mesa Vista,Commute,3.7,15.1,11.9,0,,,0,36.6,0,1,1,0,1.15,18.43,,,0,0.0,0.0,18.43,1,0,0,12.3,18.5,D1627,27,4.74,Standard,5,0
R004212,C02523,2025-06-21,11,Saturday,1,Riverton,Errand,14.0,29.6,7.1,0,,,0,77.1,0,0,1,0,1.4,47.92,WINBACK_2025_06,20% off,0,0.0,0.0,47.92,1,0,0,5.8,28.4,D0148,9,4.5,Standard,,0
R004213,C08926,2025-07-10,9,Thursday,0,Lake City,Airport,8.9,27.1,6.7,1,1.7,4.0,1,89.9,0,0,0,0,1.0,26.96,,,0,0.0,0.0,30.96,1,0,0,0.8,25.5,D1468,38,4.95,Standard,5,0
R004214,C09382,2025-09-29,18,Monday,0,Lake City,Commute,5.1,11.7,8.1,0,,,0,79.1,0,0,0,0,1.0,17.0,,,0,0.0,0.0,17.0,1,0,0,8.9,14.7,D0074,29,4.88,Premium,5,0
R004215,C00659,2025-05-05,18,Monday,0,Northport,Commute,4.9,14.9,11.7,0,,,0,60.2,1,0,1,0,1.15,18.81,,,0,0.0,0.0,18.81,1,0,0,15.8,16.1,D0693,24,4.8,Standard,5,0
R004216,C01164,2025-04-07,18,Monday,0,Lake City,Leisure,3.1,13.7,7.7,0,,,0,62.8,0,0,0,0,1.0,13.98,,,0,0.0,0.0,0.0,0,0,1,5.9,11.0,D1104,1,4.94,Standard,,0
R004217,C07520,2025-03-03,1,Monday,0,Grand Junction,Commute,9.3,21.6,9.9,1,3.2,6.0,1,38.5,0,0,0,0,1.0,24.94,,,0,0.0,0.0,30.94,1,0,0,2.4,23.9,D1071,44,4.84,Standard,5,0
R004218,C09127,2025-10-29,11,Wednesday,0,Riverton,Leisure,13.7,32.6,4.6,0,,,0,38.4,0,0,0,0,1.0,34.37,,,0,0.0,0.0,34.37,1,0,0,3.8,35.9,D1470,20,4.65,Standard,4,0
R004219,C03072,2025-10-29,19,Wednesday,0,Northport,Commute,10.7,28.3,6.2,1,1.2,3.0,1,65.3,0,0,0,0,1.0,29.34,,,0,0.0,0.0,32.34,1,0,0,0.8,30.2,D1725,20,4.65,Standard,5,0
R004220,C01643,2025-05-28,17,Wednesday,0,Grand Junction,Commute,2.0,5.8,8.3,0,,,0,92.6,0,0,1,0,1.25,11.04,,,0,0.0,0.0,11.04,1,0,0,9.5,10.4,D0103,24,4.78,Standard,5,0
R004221,C07579,2025-09-11,7,Thursday,0,Mesa Vista,Errand,2.8,14.2,7.3,1,1.2,6.0,0,73.0,0,0,1,0,1.25,17.83,,,0,0.0,0.0,17.83,1,0,0,8.9,17.0,D1252,13,4.81,Standard,5,0
R004222,C11780,2025-06-06,14,Friday,0,Northport,Errand,5.3,16.2,5.1,0,,,0,81.5,0,0,0,0,1.0,17.33,WINBACK_2025_06,$5 off,0,0.0,0.0,17.33,1,0,0,6.7,18.4,D1694,20,4.62,Standard,,0
R004223,C06613,2025-05-26,11,Monday,0,Mesa Vista,Commute,7.3,15.0,7.8,1,1.5,5.0,0,52.4,0,0,0,0,1.0,22.23,,,0,0.0,0.0,22.23,1,0,0,9.9,16.5,D1429,13,4.81,Standard,5,0
R004224,C04731,2025-09-02,7,Tuesday,0,Grand Junction,Business,8.4,21.8,6.3,1,1.2,4.0,1,68.7,0,0,0,0,1.0,23.43,,,0,0.0,0.0,27.43,1,0,0,0.8,24.7,D1528,4,4.44,Standard,5,0
R004225,C06857,2025-06-14,12,Saturday,1,Lake City,Airport,13.1,27.3,6.0,0,,,0,63.7,0,0,0,0,1.0,34.27,WINBACK_2025_06,$5 off,1,5.0,0.0,29.27,1,0,0,6.1,31.3,D1204,9,4.91,Standard,5,0
R004226,C07658,2025-08-27,17,Wednesday,0,Northport,Airport,31.8,78.1,4.5,0,,,0,78.3,0,0,0,0,1.0,76.8,,,0,0.0,0.0,76.8,1,0,0,5.7,77.6,D1295,63,4.67,Standard,5,0
R004227,C02944,2025-11-11,5,Tuesday,0,Northport,Airport,12.5,30.9,4.6,0,,,0,34.8,0,0,0,0,1.0,33.02,,,0,0.0,0.0,0.0,0,1,0,5.7,35.6,D1372,13,4.56,Standard,,0
R004228,C09117,2025-01-10,20,Friday,0,Northport,Airport,9.3,25.8,8.3,1,2.0,3.0,1,9.2,0,1,0,0,1.0,26.36,,,0,0.0,0.0,29.36,1,0,0,3.0,28.3,D0311,34,4.76,Comfort,5,0
R004229,C05998,2025-12-24,5,Wednesday,0,Northport,Leisure,3.9,8.8,7.9,0,,,0,36.1,0,0,0,0,1.0,13.28,,,0,0.0,0.0,13.28,1,0,0,7.7,8.3,D1009,28,4.8,Standard,,0
R004230,C00763,2025-06-28,18,Saturday,1,Lake City,Errand,4.2,12.1,8.8,0,,,0,83.7,0,0,1,0,1.15,17.86,WINBACK_2025_06,$5 off,0,0.0,0.0,17.86,1,0,0,8.3,17.2,D1347,7,4.67,Comfort,5,0
R004231,C02802,2025-06-07,20,Saturday,1,Northport,Errand,4.4,11.7,5.4,0,,,0,78.3,0,0,0,0,1.0,14.79,WINBACK_2025_06,$5 ride credit,0,0.0,0.0,14.79,1,0,0,7.3,12.9,D0321,29,4.83,Standard,5,0
R004232,C03630,2025-01-25,22,Saturday,1,Lake City,Airport,8.0,20.2,7.3,0,,,0,21.9,0,0,1,0,1.15,27.47,,,0,0.0,0.0,27.47,1,0,0,12.0,18.1,D1784,2,4.7,Premium,4,0
R004233,C07744,2025-09-18,21,Thursday,0,Mesa Vista,Leisure,4.4,16.3,7.8,0,,,0,72.3,0,0,0,0,1.0,17.5,,,0,0.0,0.0,17.5,1,0,0,9.5,18.0,D1186,44,4.82,Standard,4,0
R004234,C09979,2025-11-07,8,Friday,0,Riverton,Airport,5.8,15.7,5.2,1,1.6,4.0,1,30.8,0,0,0,0,1.0,16.99,,,0,0.0,0.0,20.99,1,0,0,0.8,12.7,D1060,12,4.87,Comfort,5,0
R004235,C10207,2025-07-26,18,Saturday,1,Grand Junction,Business,1.9,10.2,7.6,1,1.2,3.0,1,77.0,0,0,1,0,1.25,12.04,,,0,0.0,0.0,15.04,1,0,0,0.8,16.7,D1787,13,4.91,Standard,5,0
R004236,C11205,2025-09-20,20,Saturday,1,Mesa Vista,Airport,18.4,39.0,4.7,0,,,0,84.5,0,0,0,0,1.0,46.71,,,0,0.0,0.0,46.71,1,0,0,6.3,40.5,D0727,54,5.0,Comfort,5,0
R004237,C09884,2025-12-22,13,Monday,0,Mesa Vista,Errand,9.4,21.8,9.3,0,,,0,33.9,0,0,1,1,1.15,31.46,,,0,0.0,0.0,0.0,0,1,0,19.4,24.3,D0554,13,4.74,Standard,,0
R004238,C11705,2025-08-24,16,Sunday,1,Mesa Vista,Airport,28.3,72.4,7.6,0,,,0,79.2,0,0,1,0,1.4,99.66,,,0,0.0,0.0,0.0,0,1,0,4.7,75.2,D0692,34,5.0,Standard,,1
R004239,C09873,2025-11-13,22,Thursday,0,Mesa Vista,Commute,13.5,32.2,7.5,1,1.2,4.0,0,48.7,0,0,1,0,1.25,45.92,,,0,0.0,0.0,45.92,1,0,0,4.6,34.0,D1467,53,5.0,Standard,,0
R004240,C06128,2025-12-22,19,Monday,0,Northport,Errand,9.1,29.4,5.2,1,1.2,6.0,0,27.9,0,0,0,0,1.0,26.81,,,0,0.0,0.0,26.81,1,0,0,5.6,37.7,D0264,13,4.89,Premium,5,0
R004241,C04289,2025-09-09,18,Tuesday,0,Riverton,Commute,2.7,10.8,7.3,0,,,0,54.3,0,0,1,0,1.4,14.77,,,0,0.0,0.0,14.77,1,0,0,7.5,12.0,D0332,29,4.69,Comfort,,0
R004242,C07213,2025-08-29,15,Friday,0,Mesa Vista,Airport,12.9,29.6,5.6,0,,,0,97.1,0,0,0,0,1.0,35.13,,,0,0.0,0.0,35.13,1,0,0,9.4,30.5,D0936,4,4.75,Standard,,0
R004243,C04839,2025-01-28,7,Tuesday,0,Northport,Airport,14.8,40.5,6.1,0,,,0,28.6,0,0,0,0,1.0,39.11,,,0,0.0,0.0,0.0,0,1,0,7.1,40.1,D1792,3,4.82,Standard,,0
R004244,C10351,2025-03-21,11,Friday,0,Mesa Vista,Business,4.3,10.9,6.6,0,,,0,49.0,0,0,0,0,1.0,16.14,,,0,0.0,0.0,16.14,1,0,0,4.3,11.1,D1309,34,4.81,Premium,,0
R004245,C02581,2025-10-22,10,Wednesday,0,Lake City,Errand,2.3,7.6,8.1,1,3.4,3.0,0,64.5,0,0,0,0,1.0,11.25,,,0,0.0,0.0,0.0,0,1,0,11.0,13.0,D0250,31,4.65,Standard,,0
R004246,C09124,2025-03-22,12,Saturday,1,Lake City,Errand,6.9,17.0,7.5,0,,,0,62.4,1,0,0,0,1.0,21.28,,,0,0.0,0.0,21.28,1,0,0,6.7,21.0,D0118,21,4.79,Standard,4,0
R004247,C04183,2025-07-21,20,Monday,0,Northport,Leisure,3.8,12.8,5.6,0,,,0,94.5,0,0,0,0,1.0,13.99,,,0,0.0,0.0,13.99,1,0,0,9.1,9.4,D0412,11,4.75,Standard,,0
R004248,C04749,2025-12-17,19,Wednesday,0,Northport,Leisure,15.3,43.0,6.7,0,,,0,43.9,1,0,0,0,1.0,40.53,,,0,0.0,0.0,40.53,1,0,0,9.8,44.0,D0436,30,4.72,Standard,5,0
R004249,C01016,2025-05-25,17,Sunday,1,Lake City,Airport,20.9,52.1,9.9,1,3.9,6.0,0,57.2,0,0,1,0,1.25,66.52,,,0,0.0,0.0,66.52,1,0,0,10.6,52.5,D0376,13,4.7,Standard,5,0
R004250,C05333,2025-11-01,20,Saturday,1,Grand Junction,Commute,13.1,26.2,8.7,0,,,0,41.6,0,0,0,0,1.0,32.53,,,0,0.0,0.0,32.53,1,0,0,9.4,27.8,D0209,42,4.63,Standard,5,0
R004251,C05084,2025-03-11,17,Tuesday,0,Lake City,Leisure,4.5,13.0,4.8,0,,,0,56.8,0,0,0,0,1.0,16.24,,,0,0.0,0.0,16.24,1,0,0,3.4,16.4,D1689,39,4.83,Comfort,,0
R004252,C11314,2025-12-03,12,Wednesday,0,Riverton,Errand,2.7,8.6,8.9,0,,,0,44.7,0,1,0,0,1.0,10.06,,,0,0.0,0.0,10.06,1,0,0,11.6,5.1,D0356,2,4.76,Standard,,0
R004253,C09165,2025-10-31,13,Friday,0,Riverton,Leisure,3.2,7.0,5.5,0,,,0,62.4,0,0,0,0,1.0,10.58,,,0,0.0,0.0,10.58,1,0,0,5.4,9.9,D1267,9,4.82,Standard,,0
R004254,C04503,2025-07-04,7,Friday,0,Northport,Airport,4.3,14.1,9.1,0,,,0,72.2,0,0,1,0,1.25,18.93,,,0,0.0,0.0,18.93,1,0,0,8.0,20.4,D1585,33,4.61,Standard,5,0
R004255,C02973,2025-02-23,19,Sunday,1,Riverton,Commute,11.7,31.5,8.6,1,2.5,2.0,0,32.9,1,0,1,0,1.25,38.34,,,0,0.0,0.0,38.34,1,0,0,9.8,35.1,D0623,11,4.75,Standard,4,0
R004256,C06309,2025-05-02,1,Friday,0,Northport,Business,9.2,20.2,7.1,1,1.2,5.0,1,77.5,1,0,0,0,1.0,24.96,,,0,0.0,0.0,29.96,1,0,0,2.2,23.8,D1039,52,4.96,Standard,5,0
R004257,C08065,2025-10-13,6,Monday,0,Northport,Business,14.3,32.6,5.0,0,,,0,72.6,0,0,0,0,1.0,36.51,,,0,0.0,0.0,36.51,1,0,0,4.3,31.8,D0690,18,4.64,Standard,,0
R004258,C05829,2025-09-06,12,Saturday,1,Mesa Vista,Commute,8.3,22.3,6.8,0,,,0,65.4,0,0,1,0,1.6,40.9,,,0,0.0,0.0,40.9,1,0,0,7.5,26.4,D1287,4,4.91,Standard,5,0
R004259,C09624,2025-02-03,7,Monday,0,Grand Junction,Airport,16.9,45.4,4.8,1,1.2,4.0,0,61.5,0,0,0,0,1.0,43.32,,,0,0.0,0.0,43.32,1,0,0,6.5,45.0,D0429,1,4.71,Comfort,,0
R004260,C08283,2025-06-09,7,Monday,0,Riverton,Business,2.5,10.7,5.8,0,,,0,92.1,1,0,0,0,1.0,10.18,WINBACK_2025_06,Control,0,0.0,0.0,10.18,1,0,0,7.3,14.4,D1218,11,4.8,Standard,4,0
R004261,C01008,2025-01-10,8,Friday,0,Riverton,Airport,15.9,43.7,8.3,0,,,0,21.3,0,1,0,0,1.0,40.62,,,0,0.0,0.0,40.62,1,0,0,10.5,43.2,D1268,6,4.52,Standard,5,0
R004262,C03161,2025-11-07,9,Friday,0,Riverton,Airport,10.0,27.2,5.8,0,,,0,63.5,0,0,0,0,1.0,26.78,,,0,0.0,0.0,26.78,1,0,0,5.6,27.0,D0792,24,4.78,Standard,5,0
R004263,C08861,2025-09-22,14,Monday,0,Riverton,Business,9.4,24.9,5.6,0,,,0,91.4,0,0,0,0,1.0,25.24,,,0,0.0,0.0,25.24,1,0,0,4.6,24.1,D1599,15,4.71,Standard,5,0
R004264,C02460,2025-12-24,17,Wednesday,0,Mesa Vista,Commute,6.4,22.0,9.6,0,,,0,22.6,1,1,0,0,1.0,22.21,,,0,0.0,0.0,22.21,1,0,0,11.8,29.4,D0925,30,4.66,Premium,,0
R004265,C00794,2025-04-24,8,Thursday,0,Lake City,Leisure,6.0,17.4,6.1,0,,,0,71.6,0,0,0,0,1.0,19.81,,,0,0.0,0.0,19.81,1,0,0,7.0,22.3,D0676,17,4.86,Standard,5,0
R004266,C02979,2025-06-19,0,Thursday,0,Lake City,Commute,2.6,10.3,5.2,0,,,0,100.9,0,0,0,0,1.0,12.36,WINBACK_2025_06,Control,0,0.0,0.0,12.36,1,0,0,2.9,15.0,D1656,1,4.77,Standard,5,0
R004267,C04502,2025-09-10,22,Wednesday,0,Riverton,Leisure,4.7,13.7,5.4,0,,,0,75.9,0,0,0,1,1.0,14.64,,,0,0.0,0.0,14.64,1,0,0,11.8,13.0,D0621,28,4.82,Standard,,0
R004268,C01447,2025-09-09,9,Tuesday,0,Grand Junction,Commute,11.5,32.4,7.1,0,,,0,87.5,0,0,1,0,1.4,43.57,,,0,0.0,0.0,43.57,1,0,0,8.8,35.0,D1513,4,4.82,Standard,,0
R004269,C04323,2025-12-12,16,Friday,0,Lake City,Leisure,7.5,21.2,8.7,1,2.5,2.0,0,28.6,0,0,1,0,1.15,26.72,,,0,0.0,0.0,0.0,0,1,0,10.4,27.0,D0800,11,4.55,Premium,,0
R004270,C00843,2025-09-07,6,Sunday,1,Mesa Vista,Airport,11.9,25.3,6.3,0,,,0,78.0,0,0,0,0,1.0,32.45,,,0,0.0,0.0,32.45,1,0,0,7.3,30.3,D1124,12,4.94,Comfort,5,0
R004271,C04676,2025-05-20,22,Tuesday,0,Northport,Leisure,4.5,15.1,5.6,0,,,0,64.4,0,0,0,0,1.0,15.71,,,0,0.0,0.0,0.0,0,1,0,6.3,7.8,D1790,33,4.84,Comfort,,0
R004272,C02213,2025-01-29,7,Wednesday,0,Grand Junction,Commute,6.8,16.0,5.0,0,,,0,34.7,0,0,0,0,1.0,19.38,,,0,0.0,0.0,19.38,1,0,0,7.8,18.3,D0290,37,4.8,Premium,5,0
R004273,C00292,2025-02-21,22,Friday,0,Riverton,Airport,14.2,32.7,7.0,0,,,0,23.5,0,0,0,0,1.0,35.26,,,0,0.0,0.0,35.26,1,0,0,5.7,38.1,D1198,24,4.64,Standard,4,0
R004274,C09112,2025-11-04,10,Tuesday,0,Grand Junction,Commute,7.1,14.8,6.1,1,1.2,2.0,0,59.2,1,0,0,0,1.0,19.64,,,0,0.0,0.0,19.64,1,0,0,7.8,16.2,D0831,7,4.65,Comfort,,0
R004275,C03991,2025-08-06,6,Wednesday,0,Lake City,Commute,9.6,21.7,5.3,1,1.2,5.0,1,57.0,0,0,0,0,1.0,26.98,,,0,0.0,0.0,31.98,1,0,0,0.9,22.5,D0156,9,4.95,Standard,5,0
R004276,C01843,2025-05-29,13,Thursday,0,Lake City,Leisure,8.8,24.2,10.1,0,,,0,53.6,1,0,0,0,1.0,26.15,,,0,0.0,0.0,26.15,1,0,0,9.9,28.2,D0490,23,4.88,Standard,,0
R004277,C11720,2025-05-17,14,Saturday,1,Lake City,Leisure,12.4,27.2,6.9,1,1.2,3.0,0,64.4,1,0,0,0,1.0,33.04,,,0,0.0,0.0,33.04,1,0,0,9.4,31.3,D0018,16,4.87,Standard,,0
R004278,C11949,2025-09-04,10,Thursday,0,Lake City,Commute,10.2,23.3,5.2,0,,,0,76.8,0,0,0,0,1.0,28.37,,,0,0.0,0.0,28.37,1,0,0,6.0,24.5,D1186,13,4.93,Standard,5,0
R004279,C07581,2025-06-05,1,Thursday,0,Mesa Vista,Leisure,8.7,22.9,7.7,0,,,0,72.6,0,0,1,0,1.4,36.94,WINBACK_2025_06,$5 off,0,0.0,0.0,36.94,1,0,0,11.8,25.1,D0172,18,4.9,Standard,,0
R004280,C04840,2025-10-30,11,Thursday,0,Riverton,Business,5.2,16.4,5.9,0,,,0,78.7,0,0,0,0,1.0,16.1,,,0,0.0,0.0,16.1,1,0,0,4.6,17.1,D0904,14,4.8,Standard,5,0
R004281,C01837,2025-02-08,12,Saturday,1,Northport,Errand,4.1,12.6,5.4,0,,,0,36.5,0,0,0,0,1.0,14.46,,,0,0.0,0.0,14.46,1,0,0,4.6,10.0,D0955,17,4.53,Standard,4,0
R004282,C08230,2025-08-31,7,Sunday,1,Mesa Vista,Errand,3.6,13.0,8.5,1,1.2,2.0,0,69.1,0,0,1,0,1.15,17.7,,,0,0.0,0.0,17.7,1,0,0,9.5,12.9,D0512,35,4.8,Standard,5,0
R004283,C04067,2025-02-09,5,Sunday,1,Lake City,Airport,13.4,28.9,5.1,0,,,0,52.8,0,0,0,0,1.0,35.14,,,0,0.0,0.0,35.14,1,0,0,7.5,31.7,D1784,30,4.74,Comfort,5,0
R004284,C09479,2025-02-19,9,Wednesday,0,Northport,Leisure,3.1,11.4,8.6,0,,,0,43.6,0,0,0,0,1.0,12.47,,,0,0.0,0.0,12.47,1,0,0,7.3,12.0,D1033,24,5.0,Standard,4,0
R004285,C05231,2025-06-16,20,Monday,0,Mesa Vista,Commute,8.8,24.5,5.3,0,,,0,74.1,0,0,0,0,1.0,26.91,WINBACK_2025_06,$5 off,0,0.0,0.0,26.91,1,0,0,9.9,20.7,D0903,8,4.71,Comfort,,0
R004286,C05349,2025-10-16,6,Thursday,0,Lake City,Commute,10.6,25.2,7.0,0,,,0,52.4,0,0,0,0,1.0,29.48,,,0,0.0,0.0,29.48,1,0,0,7.7,23.9,D0263,15,4.81,Comfort,5,0
R004287,C11441,2025-09-27,17,Saturday,1,Grand Junction,Commute,8.4,21.0,8.2,0,,,0,67.6,0,0,1,0,1.15,26.74,,,0,0.0,0.0,26.74,1,0,0,10.9,23.6,D1073,10,4.71,Standard,5,0
R004288,C10312,2025-03-13,6,Thursday,0,Mesa Vista,Leisure,12.7,29.3,8.2,0,,,0,37.5,0,0,0,0,1.0,34.72,,,0,0.0,0.0,34.72,1,0,0,5.8,34.8,D1556,17,4.55,Standard,5,0
R004289,C11032,2025-06-13,18,Friday,0,Riverton,Airport,24.6,61.6,5.5,1,1.2,2.0,1,89.2,0,0,0,0,1.0,59.61,WINBACK_2025_06,Control,0,0.0,0.0,61.61,1,0,0,0.8,64.1,D0378,6,4.92,Standard,5,0
R004290,C02630,2025-09-04,19,Thursday,0,Lake City,Commute,10.5,28.9,9.6,0,,,0,83.2,1,0,0,0,1.0,30.12,,,0,0.0,0.0,30.12,1,0,0,8.0,37.8,D0256,22,4.71,Standard,5,0
